OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
AEROCUBE 5C,2015-058B,2026-06-04T18:22:45.139872,14.91390657,.0130294,64.7686,301.2303,68.1429,293.3481,0,U,40965,999,36380,.30188E-3,.338E-4,0
AEROCUBE 7,2015-058C,2026-06-04T19:08:26.203200,14.95640365,.0120049,64.7635,283.6208,66.6215,294.7472,0,U,40966,999,36410,.37159E-3,.4609E-4,0
FOX-1A (AO-85),2015-058D,2026-06-04T22:38:39.056640,14.90905473,.01298043,64.7764,317.0315,61.3870,300.0228,0,U,40967,999,11174,.31879391E-3,.3528E-4,0
SINOD-D 1,2015-058E,2026-06-05T02:40:11.690688,14.95822852,.01183774,64.7764,296.7275,57.9225,303.3318,0,U,40968,999,11485,.3886774E-3,.4835E-4,0
SNAP-3 ALICE,2015-058G,2026-06-05T07:18:15.678432,15.57303009,.00315659,64.7500,144.9219,18.6404,341.5888,0,U,40970,999,11503,.134985E-2,.10253E-2,0
LMRST-SAT,2015-058H,2026-06-04T16:39:58.015008,14.90528004,.0131495,64.7770,314.1193,63.5191,297.9338,0,U,40971,999,11169,.31343E-3,.3445E-4,0
SNAP-3 EDDIE,2015-058J,2026-06-05T07:17:11.994720,15.58490692,.0031534,64.7420,135.7350,22.3092,337.9416,0,U,40972,999,11717,.12510351E-2,.99334E-3,0
PROPCUBE 3,2015-058K,2026-06-05T02:17:11.479200,14.94185013,.01235319,64.7697,290.3129,64.7249,296.6605,0,U,40973,999,11299,.34597816E-3,.4144E-4,0
BISONSAT,2015-058L,2026-06-04T13:34:49.267200,15.15926307,.00782458,64.7585,214.4412,52.4389,308.3809,0,U,40974,999,11370,.51960237E-3,.1062E-3,0
SNAP-3 JIMI,2015-058M,2026-06-04T16:10:17.004288,15.02182343,.0105625,64.7657,259.3605,60.4945,300.6656,0,U,40975,999,11234,.40603E-3,.5868E-4,0
PROPCUBE 1 (FLORA),2015-058N,2026-06-03T15:07:56.902944,14.89150106,.0130197,64.7756,337.2500,66.2388,295.2315,0,U,40976,999,11424,.31462E-3,.3319E-4,0
SINOD-D 3,2015-058P,2026-06-04T22:10:45.695136,14.93931677,.01187749,64.7738,314.1102,63.0075,298.3107,0,U,40977,999,11292,.38760554E-3,.458E-4,0
HORYU-4,2016-012D,2026-06-01T10:26:11.976576,15.85409012,.00022929,30.9850,193.7734,171.6706,188.3991,0,U,41340,999,56830,.10080768E-2,.260233E-2,0
RAVAN,2016-067B,2026-06-05T06:15:31.504320,15.53495660,.00060979,97.9896,44.4651,63.6608,296.5269,0,U,41849,999,52584,.68055518E-3,.43296E-3,0
CELTEE 1,2016-067C,2026-06-05T02:11:22.684128,15.19557233,.00006334,98.0680,21.8328,81.4413,278.6891,0,U,41850,999,52404,.25171271E-3,.5275E-4,0
OPTICUBE 04,2016-067D,2026-06-05T01:58:08.306112,15.09604129,.00162169,98.0707,7.7341,154.1500,206.0541,0,U,41851,999,52334,.15974521E-3,.2503E-4,0
AEROCUBE 8D,2016-067E,2026-06-04T03:47:19.882464,15.24207534,.00038566,98.0693,24.3388,157.4456,202.6950,0,U,41852,999,52408,.35456574E-3,.8564E-4,0
AEROCUBE 8C,2016-067F,2026-06-04T02:51:50.149152,15.24450194,.000676,98.0566,21.5419,103.7079,256.4909,0,U,41853,999,52407,.36698624E-3,.8936E-4,0
CORVUS BC2,2017-042X,2026-06-05T05:41:29.851584,15.06218981,.00140364,97.4066,318.0538,146.7062,213.5052,0,U,42846,999,48526,.23353676E-3,.3371E-4,0
CORVUS BC1,2017-042Y,2026-06-05T00:48:42.988896,15.06387905,.00134058,97.4095,318.6641,125.9681,234.2793,0,U,42847,999,48526,.25446596E-3,.3695E-4,0
MAKERSAT 0,2017-073D,2026-06-04T04:20:33.622080,15.31596076,.0106721,97.4650,37.6017,320.0172,39.3245,0,U,43016,999,46447,.63992E-3,.23305E-3,0
SIRION PATHFINDER-2,2018-099B,2026-06-05T02:10:49.948032,15.14436976,.00081784,97.4254,205.4362,352.2997,7.8108,0,U,43759,999,41079,.3011231E-3,.5474E-4,0
