OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
WILDBLUE-1,2006-054A,2026-06-20T08:52:45.439104,1.00271685,.0001466,2.8124,80.4454,0.2217,209.8913,0,U,29643,999,5382,0,-.54E-6,0
SKYNET 5A,2007-007B,2026-06-19T18:27:41.668128,1.00274097,.00037869,5.3067,73.7105,18.1377,188.2627,0,U,30794,999,7072,0,-.279E-5,0
ANIK F3,2007-009A,2026-06-20T09:55:10.791840,1.00273057,.0002606,1.2069,83.8169,6.0698,208.8044,0,U,31102,999,4659,0,-.6E-7,0
ASTRA 1L,2007-016A,2026-06-20T09:17:28.070880,1.00270966,.0005349,1.3311,81.5582,13.7881,288.1363,0,U,31306,999,4501,0,-.189E-5,0
GALAXY 17 (G-17),2007-016B,2026-06-20T09:00:14.723424,1.00271439,.000478,2.9813,79.8634,19.9713,218.7990,0,U,31307,999,6983,0,-.211E-5,0
INTELSAT 11 (IS-11),2007-044B,2026-06-20T01:23:28.654656,0.99049599,.00025223,3.5740,78.6372,87.4130,236.3380,0,U,32253,999,6847,0,-.176E-5,0
WGS F1 (USA 195),2007-046A,2026-06-20T09:12:21.062304,1.00271069,.0000212,0.0383,86.7161,317.9374,319.5139,0,U,32258,999,5236,0,-.272E-5,0
SKYNET 5B,2007-056B,2026-06-20T07:49:04.055232,1.00276241,.0003894,5.2597,73.4683,10.4067,327.0857,0,U,32294,999,6822,0,.134E-5,0
ASTRA 4A,2007-057A,2026-06-20T09:25:49.769760,1.00273096,.0002413,0.0127,340.0552,112.4942,322.3133,0,U,32299,999,5167,0,.28E-6,0
HORIZONS-2,2007-063B,2026-06-20T08:54:38.574720,1.00272829,.0003923,2.6113,80.5890,0.1145,247.7301,0,U,32388,999,6784,0,-.259E-5,0
THURAYA-3,2008-001A,2026-06-20T02:54:44.076672,1.00007771,.00015981,5.9949,35.8105,152.5813,196.8472,0,U,32404,999,6751,0,-.3E-6,0
THOR 5,2008-006A,2026-06-20T05:58:58.094400,1.00272539,.0002444,0.0521,255.4404,198.7766,263.2281,0,U,32487,999,6734,0,-.14E-6,0
AMC-14,2008-011A,2026-06-20T02:52:51.756672,1.00355445,.00454484,24.0077,20.4835,7.3617,350.1570,0,U,32708,999,6819,0,-.68E-6,0
DIRECTV 11,2008-013A,2026-06-19T22:40:18.492672,1.00271356,.00001801,0.0260,219.1273,197.2081,92.7255,0,U,32729,999,4562,0,-.131E-5,0
ICO G1,2008-016A,2026-06-20T08:10:24.498912,1.00272667,.000225,5.5298,36.1240,41.2164,220.9677,0,U,32763,999,6657,0,-.179E-5,0
VINASAT-1,2008-018A,2026-06-20T10:54:59.934240,1.00272118,.0001468,0.0148,320.4183,132.4887,111.4518,0,U,32767,999,6662,0,-.332E-5,0
STAR ONE C2,2008-018B,2026-06-20T09:05:59.170848,1.00272898,.0002592,1.2501,82.4387,11.9078,245.7346,0,U,32768,999,6668,0,-.281E-5,0
AMOS-3,2008-022A,2026-06-20T04:28:17.792256,1.00478427,.00021402,0.4641,86.1836,70.0111,220.3951,0,U,32794,999,8236,0,.128E-5,0
GALAXY 18 (G-18),2008-024A,2026-06-20T09:28:38.667936,1.00271433,.0002919,0.0235,71.4002,16.2942,200.0680,0,U,32951,999,4588,0,.21E-6,0
ZHONGXING-9,2008-028A,2026-06-21T09:48:06.712992,1.00272275,.0003838,0.7809,85.3026,343.5737,80.1354,0,U,33051,999,6608,0,-.251E-5,0
SKYNET 5C,2008-030A,2026-06-20T09:19:27.880032,1.00271687,.0004099,3.7981,77.0053,19.6039,294.0630,0,U,33055,999,6598,0,-.145E-5,0
TURKSAT 3A,2008-030B,2026-06-20T06:11:04.434144,1.00272302,.0005125,0.0640,80.9679,352.7047,329.5366,0,U,33056,999,5238,0,.141E-5,0
INTELSAT 25 (IS-25),2008-034A,2026-06-20T09:55:05.555136,0.99033445,.0003595,2.7194,80.3377,60.7301,23.6093,0,U,33153,999,6572,0,-.133E-5,0
ECHOSTAR 11,2008-035A,2026-06-20T08:38:38.700096,1.00270893,.0002598,1.0145,84.1489,344.4932,219.7890,0,U,33207,999,5124,0,-.62E-6,0
SUPERBIRD-C2,2008-038A,2026-06-20T10:57:03.475872,1.00271955,.0006108,2.3705,81.2250,26.3892,101.3120,0,U,33274,999,10576,0,-.311E-5,0
INMARSAT 4-F3,2008-039A,2026-06-20T08:30:38.771424,1.00272478,.0002747,4.2956,31.6330,59.7887,206.8106,0,U,33278,999,4657,0,-.147E-5,0
NIMIQ 4,2008-044A,2026-06-20T09:01:07.137984,1.00266901,.0002058,0.0407,55.0646,36.3314,230.5036,0,U,33373,999,6501,0,0,0
GALAXY 19 (G-19),2008-045A,2026-06-20T08:56:52.544832,1.00271248,.0002625,0.0278,264.2718,191.2038,210.3278,0,U,33376,999,6493,0,-.144E-5,0
ASTRA 1M,2008-057A,2026-06-20T07:47:19.221792,1.00273362,.0004908,0.3056,82.5193,26.1383,296.0779,0,U,33436,999,4576,0,.116E-5,0
EUTELSAT HOTBIRD 13C,2008-065A,2026-06-20T09:10:06.278304,1.00269969,.0003462,2.9595,79.1570,9.9025,266.7513,0,U,33459,999,4737,0,-.288E-5,0
EXPRESS-AM44,2009-007A,2026-06-21T09:18:37.064736,1.00270921,.0003919,3.4757,78.3467,3.2357,316.6360,0,U,33595,999,5232,0,-.92E-6,0
NSS-9,2009-008A,2026-06-20T08:34:00.923232,1.00271482,.0002072,1.2711,82.6304,348.7007,148.7959,0,U,33749,999,6355,0,.67E-6,0
TELSTAR 11N,2009-009A,2026-06-20T04:57:19.107360,1.00269868,.00023294,0.0298,74.3216,17.9253,212.9246,0,U,34111,999,4627,0,-.256E-5,0
WGS F2 (USA 204),2009-017A,2026-06-20T06:18:38.860128,1.00272406,.0000041,0.0187,14.3909,351.5807,54.6689,0,U,34713,999,4564,0,.63E-6,0
SES-7 (PROTOSTAR 2),2009-027A,2026-06-20T09:55:20.529984,1.00270419,.0000445,0.0464,72.0603,282.4348,171.2077,0,U,34941,999,6266,0,-.349E-5,0
MEASAT-3A,2009-032A,2026-06-20T11:06:32.450976,1.00271965,.0002991,0.0229,9.7367,72.4870,153.0950,0,U,35362,999,806,0,-.115E-5,0
GOES 14,2009-033A,2026-06-20T08:21:42.534144,1.00110067,.0001921,1.6993,83.0080,13.0479,77.9267,0,U,35491,999,662,0,-.308E-5,0
FM-5,2009-034A,2026-06-20T09:12:38.572128,1.00272217,.0000851,0.0202,292.9387,30.9605,356.6938,0,U,35493,999,4667,0,-.205E-5,0
TERRESTAR-1,2009-035A,2026-06-20T10:03:37.380960,1.00272882,.000269,5.1794,48.7956,33.8323,225.8999,0,U,35496,999,6216,0,-.63E-6,0
ASIASAT 5,2009-042A,2026-06-21T13:15:41.486400,1.00265222,.0001538,0.0349,55.7951,37.1346,116.3031,0,U,35696,999,6175,0,0,0
JCSAT-12 (JCSAT-RA),2009-044A,2026-06-20T10:54:59.933376,1.00269413,.0000677,0.0120,356.2714,303.6782,264.5034,0,U,35755,999,6164,0,-.332E-5,0
OPTUS D3,2009-044B,2026-06-19T22:10:23.534400,1.00270138,.0002959,0.8768,268.9127,176.0247,311.9383,0,U,35756,999,6159,0,-.151E-5,0
NIMIQ 5,2009-050A,2026-06-20T09:03:44.386848,1.00269631,.000278,0.0204,10.6229,73.2484,247.9606,0,U,35873,999,6137,0,0,0
AMAZONAS 2,2009-054A,2026-06-20T09:03:59.364288,1.00272500,.0003227,1.8249,83.0119,7.8469,241.7331,0,U,35942,999,6121,0,-.264E-5,0
COMSATBW-1,2009-054B,2026-06-20T02:51:51.852096,1.00269250,.0002841,0.0525,157.9793,289.0909,287.2692,0,U,35943,999,6133,0,.2E-6,0
NSS-12,2009-058A,2026-06-20T09:40:48.334080,1.00273043,.0005078,0.0895,275.1676,143.7680,51.8750,0,U,36032,999,6095,0,.67E-6,0
THOR 6,2009-058B,2026-06-20T05:58:58.094400,1.00271829,.0001684,0.0302,109.2282,338.7514,269.3800,0,U,36033,999,6103,0,-.15E-6,0
INTELSAT 14 (IS-14),2009-064A,2026-06-20T09:11:36.134304,1.00271535,.0002399,0.0165,337.1078,111.3226,273.0700,0,U,36097,999,6063,0,-.278E-5,0
EUTELSAT 36B,2009-065A,2026-06-20T09:38:56.014080,1.00269534,.0005548,0.5002,81.1638,5.9114,16.7617,0,U,36101,999,6074,0,.108E-5,0
INTELSAT 15 (IS-15),2009-067A,2026-06-20T09:48:43.665408,1.00272124,.0002207,0.0170,354.0226,95.9991,50.9258,0,U,36106,999,4126,0,-.19E-5,0
WGS F3 (USA 211),2009-068A,2026-06-20T00:50:38.717376,1.00271023,.00002287,0.3243,85.7411,285.9294,139.2418,0,U,36108,999,4662,0,.59E-6,0
DIRECTV 12,2009-075A,2026-06-20T02:58:06.010752,1.00271840,.00003053,0.0333,172.6604,302.1866,95.2890,0,U,36131,999,4658,0,-.108E-5,0
BEIDOU-2 G1,2010-001A,2026-06-21T13:56:59.076384,1.00268936,.0002258,4.3048,60.4064,301.2394,257.8138,0,U,36287,999,6021,0,-.283E-5,0
SDO,2010-005A,2026-06-19T09:15:43.045632,1.00270271,.00018315,34.6572,86.3078,48.8927,169.2237,0,U,36395,999,6008,0,-.89E-6,0
INTELSAT 16 (IS-16),2010-006A,2026-06-20T08:54:38.574720,1.00272107,.0002056,0.0099,356.3368,106.8746,222.8266,0,U,36397,999,5968,0,-.249E-5,0
EWS-G2 (GOES 15),2010-008A,2026-06-20T02:51:59.340384,1.00266729,.0004924,1.2866,82.8036,42.0631,250.1257,0,U,36411,999,5966,0,.15E-6,0
ECHOSTAR 14,2010-010A,2026-06-20T09:55:10.822080,1.00270174,.0002468,0.0111,53.3776,46.7441,198.3944,0,U,36499,999,4658,0,-.4E-7,0
SES-1,2010-016A,2026-06-20T08:30:38.771424,1.00271007,.0002701,0.0271,302.6251,143.4771,209.1172,0,U,36516,999,5906,0,-.119E-5,0
ASTRA 3B,2010-021A,2026-06-20T07:48:34.102080,1.00272359,.0004137,1.4774,83.5169,8.5551,317.0918,0,U,36581,999,5889,0,.132E-5,0
COMSATBW-2,2010-021B,2026-06-20T06:02:57.710112,1.00274081,.0002758,0.0530,70.6231,34.1110,267.6800,0,U,36582,999,5898,0,.84E-6,0
BEIDOU-2 G3,2010-024A,2026-06-21T04:15:38.714688,1.00270872,.0007877,4.5263,61.5087,352.2650,359.2042,0,U,36590,999,5880,0,-.14E-5,0
BADR-5,2010-025A,2026-06-20T07:50:26.422944,1.00273867,.0003987,0.0587,116.4439,74.0705,226.1073,0,U,36592,999,5324,0,.149E-5,0
COMS 1,2010-032A,2026-06-20T02:57:21.691872,0.99163259,.001165,4.8136,75.3217,12.3209,286.7612,0,U,36744,999,5111,0,.87E-6,0
ARABSAT-5A,2010-032B,2026-06-20T07:50:26.422944,1.00268801,.0005603,0.0575,42.1057,64.9875,309.5730,0,U,36745,999,5867,0,.149E-5,0
ECHOSTAR 15,2010-034A,2026-06-20T09:55:10.814304,1.00270481,.0002091,0.0100,329.4882,96.2842,232.8375,0,U,36792,999,5835,0,-.5E-7,0
