OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
ISS (ZARYA),1998-067A,2026-08-30T11:57:48.556224,15.48938909,.00050266,51.6316,292.2906,90.0365,270.1200,0,U,25544,999,58327,.11125595E-3,.5671E-4,0
SWAS,1998-071A,2026-08-30T13:11:22.979328,15.10004816,.00044627,69.8954,35.6922,169.1285,190.9977,0,U,25560,999,50849,.18286729E-3,.2874E-4,0
ISS (UNITY),1998-069F,2026-08-30T11:57:48.556224,15.48938909,.00050266,51.6316,292.2906,90.0365,270.1200,0,U,25575,999,58369,.11125595E-3,.5671E-4,0
DLR-TUBSAT,1999-029B,2026-08-30T13:21:49.707648,14.52442300,.00151893,98.6755,240.5291,121.6762,238.5916,0,U,25757,999,44404,.25809877E-4,.57E-6,0
CXO,1999-040B,2026-08-31T10:09:52.002720,0.37807690,.7725387,57.2067,114.6885,309.5180,0.6064,0,U,25867,999,1760,0,.1012E-4,0
ABS-6,1999-053A,2026-08-30T12:36:45.457632,1.00272723,.00029964,0.0602,266.9585,196.8461,223.0452,0,U,25924,999,9858,0,-.117E-5,0
NAVSTAR 46 (USA 145),1999-055A,2026-08-29T14:03:59.299200,2.00558575,.0105354,51.3962,292.2512,179.3897,180.3176,0,U,25933,999,19704,0,-.15E-6,0
UFO 10 (USA 146),1999-063A,2026-08-30T04:10:41.108160,1.00271188,.00034342,9.8967,26.8057,181.1995,170.2406,0,U,25967,999,9808,0,-.182E-5,0
ORBCOMM FM32,1999-065C,2026-08-30T02:43:48.453600,14.37220787,.00056965,45.0142,183.2907,47.1582,312.9744,0,U,25982,999,39772,.23691932E-3,.57E-5,0
XMM-NEWTON,1999-066A,2026-08-31T03:32:15.368640,0.50121454,.46553312,64.0934,282.0162,63.5750,0.0589,0,U,25989,999,2338,0,.18E-5,0
TERRA,1999-068A,2026-08-30T14:39:47.819232,14.61152175,.00025162,97.9394,289.1837,29.5245,123.3374,0,U,25994,999,42047,.65480162E-4,.278E-5,0
ASIASTAR,2000-016A,2026-08-30T11:37:35.810400,1.00268331,.00040613,9.2972,57.3336,109.5434,91.1769,0,U,26107,999,9666,0,-.328E-5,0
IMAGE,2000-017A,2026-08-25T01:14:39.612768,1.68668073,.7387332,94.2776,316.2484,280.0896,11.2642,0,U,26113,999,16266,0,.121E-5,0
