OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CZ-2C R/B,2011-030B,2026-07-28T20:10:11.627904,14.81554795,.0050705,97.8679,164.4838,250.4523,130.3209,0,U,37731,999,81099,.11927572E-3,.901E-5,0
H-2A R/B,2012-025E,2026-07-28T21:34:22.022400,14.95889432,.00428729,98.4862,188.4960,208.5364,151.3508,0,U,38341,999,76932,.2437133E-3,.2705E-4,0
SHIJIAN-16 (SJ-16),2013-057A,2026-07-28T22:17:53.024352,14.92702394,.00151942,74.9732,277.6211,130.8786,229.3722,0,U,39358,999,69257,.10533974E-3,.106E-4,0
SL-4 R/B,2014-021B,2026-07-28T20:31:43.345056,15.42739574,.00889945,51.6066,6.5207,258.9459,100.1508,0,U,39679,999,67804,.24129524E-3,.11944E-3,0
ALOS-2,2014-029A,2026-07-28T19:13:27.333984,14.79474849,.00015195,97.9232,306.3703,99.2623,260.8760,0,U,39766,999,65773,.15491361E-3,.1106E-4,0
YAOGAN-29,2015-069A,2026-07-28T22:33:45.457344,14.83114462,.00004855,98.0022,238.6360,161.6592,198.4639,0,U,41038,999,57681,-.15665231E-4,-.182E-5,0
ASTRO-H (HITOMI),2016-012A,2026-07-28T22:14:30.437952,15.10685640,.0009655,30.9976,164.5827,312.2027,47.7791,0,U,41337,999,57360,.15131944E-3,.2665E-4,0
HXMT (HUIYAN),2017-034A,2026-07-28T18:26:07.423008,15.18807847,.00303302,43.0156,311.4538,47.1494,313.1896,0,U,42758,999,50398,.27712109E-3,.57E-4,0
SAOCOM 1A,2018-076A,2026-07-28T22:12:09.211968,14.82155693,.00014682,97.8887,36.0684,88.4242,271.7139,0,U,43641,999,42228,.47457045E-4,.326E-5,0
H-2A R/B,2018-084L,2026-07-28T22:35:48.943680,15.46687706,.00204212,98.8512,97.9979,248.5652,111.3415,0,U,43682,999,42757,.42167628E-3,.2114E-3,0
SAOCOM 1B,2020-059A,2026-07-28T22:57:06.898176,14.82154892,.00015241,97.8894,35.1962,84.9886,275.1502,0,U,46265,999,31967,.14413196E-3,.1095E-4,0
CSS (TIANHE),2021-035A,2026-07-28T22:19:25.601952,15.58527940,.00011043,41.4686,68.5615,300.0600,60.0128,0,U,48274,999,29968,.25604792E-3,.19856E-3,0
COSMOS 2550,2021-056A,2026-07-28T21:17:57.134112,15.33634803,.0008087,67.1422,333.7636,276.1303,83.8930,0,U,48865,999,28511,.72762399E-4,.2188E-4,0
CZ-2C R/B,2022-058K,2026-07-28T15:51:38.367936,15.64838658,.00295447,50.1858,307.2402,78.5461,281.8829,0,U,52794,999,23213,.43701638E-3,.44238E-3,0
CZ-2C R/B,2022-132E,2026-07-28T06:49:12.197280,15.76716218,.00084236,97.2884,218.2986,272.4899,87.5403,0,U,54039,999,21241,.56326464E-3,.90802E-3,0
GSLV R/B,2022-138AN,2026-07-28T16:27:41.096448,14.97439771,.00215557,87.3813,119.0486,6.3071,353.8428,0,U,54149,999,20502,.26151775E-3,.3084E-4,0
XRISM,2023-137A,2026-07-28T23:03:53.247744,15.12773965,.00076297,31.0026,88.9394,23.6181,336.4807,0,U,57800,999,15919,.28538315E-3,.5233E-4,0
ACS3,2024-077B,2026-07-28T08:58:26.364864,13.96075799,.01312473,97.1810,119.0625,21.2731,339.3823,0,U,59588,999,11378,.13357927E-1,.19714E-3,0
SPACEMOBILE-003,2024-163A,2026-07-28T18:03:11.509056,15.20663769,.00030523,52.9698,118.3030,242.8186,117.2497,0,U,61045,999,10409,.18883675E-3,.3876E-4,0
